20098,0,600177,002129,000709,000926,600668,000503,600811,002093,000989,000027,000725,000790,000616,002221,000039,000823,000525,600100,000050,
20098,1,000006,600321,600827,600804,000887,600846,600410,002028,600770,600797,002138,600684,002056,600759,600375,000930,600551,600271,600743,600839,
20098,2,000938,600831,600694,000539,600880,000969,000988,600787,002079,000088,000623,000685,600352,000839,600838,600478,600993,600120,600570,600739,
20098,3,600206,000917,600266,600387,600325,000009,000540,000046,000977,600664,600107,000629,600654,600010,600316,002092,600522,000793,000061,600499,
20098,4,600823,600161,600288,002183,000537,600674,600239,000830,600490,600879,002073,600289,600256,600392,600611,000422,000996,000592,002055,600783,
20099,0,000629,000709,600743,000926,600177,600993,000525,000006,000088,000623,000027,600010,600684,600739,000830,600811,002093,600668,000989,000061,
20099,1,600839,000930,600325,000039,000009,600664,600838,002092,600289,000616,002129,000539,000887,600611,600239,002056,600256,002221,000685,000422,
20099,2,600266,600846,000988,600271,600823,600770,600831,600352,600551,000046,002138,000793,000823,600674,000839,600410,600316,000790,600880,000969,
20099,3,002183,600387,600288,600478,600827,600206,600100,600797,600787,600375,600759,600499,600321,600694,000938,600570,000540,600654,000977,600804,
20099,4,000996,600120,002028,000537,000917,002079,600522,600107,600783,002055,600568,000050,000592,600490,002281,000725,002073,600879,000503,600161,
201310,0,002028,000709,000926,002393,600879,000725,000830,600668,600107,600664,600120,000009,000930,600490,000989,600316,600743,002092,000027,000969,000539,600010,
201310,1,600773,000422,000823,000839,000046,600321,000685,601789,600288,000629,000525,600239,002308,000887,000988,600674,000616,002408,000623,000540,002318,600266,600694,
201310,2,002079,002138,000996,600823,600206,000039,600522,600410,600811,600570,002396,002281,600372,600846,002221,002405,601801,600271,000006,600100,002431,600831,
201310,3,600325,600568,002073,600611,000790,601929,002093,600352,600993,600387,600375,002055,000917,600551,002313,600161,002056,600684,000592,601388,600739,600654,002183,
201310,4,600827,002440,600478,600804,600645,600770,600256,600499,600797,600880,600177,600783,600537,000088,600787,000938,000503,002129,000061,600838,000977,600839,600289,
20091,0,000629,000926,000088,000989,600271,000039,600654,600880,000725,600522,600838,600537,600797,600120,002221,600206,
20091,1,600107,000503,002055,002028,000027,600266,600787,000050,000046,000616,002092,600759,000996,000938,600839,000830,002056,
20091,2,000793,600668,600770,000623,002079,000917,600392,600490,000709,000930,600316,000685,000539,002138,600674,600611,
20091,3,600289,000537,600827,600570,600100,000823,002073,002129,000540,600993,600256,600325,600804,002093,600664,600410,000009,
20091,4,600684,600811,000525,600288,600375,600823,600846,000839,600739,600783,600499,600239,600879,600551,600694,000790,000061,
20092,0,000629,000988,002028,002129,600759,600838,000989,002093,000793,000830,002055,600100,000685,600271,600177,600107,600206,600410,000088,
20092,1,600831,600537,600879,600375,600654,000790,600674,000039,000050,002073,002138,002092,600839,000930,600993,600880,600739,600664,000917,000623,
20092,2,600611,600352,600316,600823,000422,000539,000977,600684,000996,000537,600846,600010,600570,600490,600387,000887,000006,000503,000046,
20092,3,600289,600522,000616,600325,600668,600804,600770,600827,600797,002079,000709,600161,002183,000525,000725,600811,000926,600239,000540,000938,
20092,4,000061,000027,000839,002221,600288,600321,600120,600266,600694,600478,600499,000969,000009,600256,002056,600551,600392,600787,000823,600783,
20093,0,000629,000793,600839,600797,600993,000709,600664,600739,000988,600880,000830,600161,600759,600177,600316,600551,600846,600879,002055,
20093,1,600387,600611,000039,000926,000989,000623,000525,000539,600375,000061,002073,600537,600410,000930,000050,600827,000969,000725,002221,000422,
20093,2,000088,002093,000616,600668,600266,000503,002056,002028,600831,600838,000027,600654,000839,600522,600770,000685,002183,600107,000046,
20093,3,000887,600271,002138,600490,600288,000006,600100,000917,000938,600787,600694,600010,600321,002079,000009,000540,600811,600684,600570,600823,
20093,4,600120,600325,600256,000977,600804,600206,000996,600499,600478,600289,000823,600352,600392,600239,000537,002129,600674,000790,600783,002092,
20094,0,000629,000793,600811,600010,600271,000887,000088,600537,600107,600490,600831,000996,600288,000989,600879,600266,600325,600392,002028,
20094,1,000930,000537,600839,000039,000823,600375,000926,600838,000839,002056,000006,600668,600880,600499,000027,000938,002129,000422,600827,600177,
20094,2,000009,600206,600684,000830,600674,600664,600352,000539,600570,002079,600654,002093,600161,600522,000503,600120,600321,600478,000709,
20094,3,000623,002221,600804,000616,600823,000050,000540,600739,600551,000061,600846,000685,600694,600100,600387,002092,000917,600787,600770,000790,
20094,4,000046,000525,002055,002073,600256,000988,600289,600759,600611,000725,600993,600239,600743,600797,600316,002138,000969,000977,002183,600783,
20095,0,600010,600177,000027,600811,000539,000061,000989,000039,002093,600288,600271,600664,600674,600879,600827,600316,600289,600804,000088,
20095,1,600839,000988,600352,000422,600375,600120,600787,600770,002138,600993,600797,000725,000050,000823,600100,600831,600206,000830,000917,000629,
20095,2,002183,600551,600570,600256,002073,600759,600522,002055,600838,000503,600478,600325,600611,000938,000616,002129,002056,000887,000793,
20095,3,600880,000790,600499,600266,000623,000996,000006,000709,000009,600321,000525,600537,000926,600668,000685,600654,600161,600783,600743,600739,
20095,4,600239,000930,000046,000540,000977,600846,000537,002221,000839,002028,600684,600823,000969,600694,600107,002092,002079,600490,600392,600387,
20096,0,000629,600839,000539,000830,600010,600838,600879,600804,600797,000996,000930,000088,002221,000422,002138,600100,600288,000989,000503,600827,
20096,1,000793,600289,000027,600107,000623,600831,000917,002079,600846,000977,600266,600321,600759,002183,002093,000709,000887,600410,600271,002129,
20096,2,600674,600811,000790,600664,000592,600256,000823,600206,600654,600770,600551,600787,600570,002073,600823,000050,000969,600739,000938,002028,
20096,3,600522,600499,000061,000685,000006,600177,600783,000039,000525,600352,000009,600537,002056,600478,000839,600325,000988,000926,600993,600684,
20096,4,600120,002092,002055,600392,600316,600611,600743,600375,600387,600694,600880,000616,600161,600668,000046,600239,000540,000537,600490,000725,
20097,0,002129,000989,000629,000996,600177,002056,000592,600846,000525,600880,600797,000503,600838,000930,600107,600674,000725,600288,000088,000938,
20097,1,000539,600100,600664,002028,600120,600321,600668,600739,000050,600827,000830,000039,600831,000988,600787,002221,002093,600325,000790,600811,
20097,2,000685,000969,600206,000917,600375,002183,000046,002079,600410,000061,002138,000709,600392,000839,000623,000977,000616,600522,002073,002055,
20097,3,000027,000926,600684,600839,600770,600570,600993,000422,600759,000006,000823,600879,600352,600289,000887,600490,600271,000009,600743,002092,
20097,4,000793,600694,600611,600010,600499,600161,600823,600256,600804,600387,000537,600266,600551,600478,600239,000540,600783,600537,600654,600316,
200912,0,000629,600811,600177,600611,600010,600674,600831,000839,000027,600522,600387,000539,600879,600804,000088,000525,600743,600827,600478,600787,
200912,1,600739,000917,600668,002028,002079,002129,000793,600664,600256,600316,600271,000725,000830,002056,600266,000790,600797,600654,000969,000685,000039,
200912,2,600759,002221,000989,000623,000009,002281,600839,600107,600161,600325,002093,000938,000006,600993,000503,600206,000422,600289,000930,600880,
200912,3,002308,002092,000046,600551,000616,600783,000887,002073,600321,000977,600694,600684,000061,000592,002183,600410,000050,000823,002055,600846,600100,
200912,4,600823,000540,600770,002138,600490,600352,600392,600570,600838,000996,600120,600568,600499,000988,600239,000926,600537,600288,600375,002318,002313,
200910,0,000039,000088,600010,600654,000061,000830,600611,000977,002092,000592,000709,600831,600551,002221,600387,000629,000930,000725,600674,
200910,1,600797,600410,600289,600392,600100,600664,000989,002093,600522,002079,600694,000839,600177,000623,000823,600271,600839,000926,000685,600120,
200910,2,002129,600811,600206,600880,600787,000027,000006,600879,000790,000539,600668,000422,000793,600570,600321,600256,600684,600770,002028,
200910,3,002073,600499,000938,600352,000046,600288,000988,600316,600739,000009,600827,000616,600325,600266,002055,600490,600993,600846,600478,002183,
200910,4,600239,600823,600838,000540,000969,002056,600804,002138,600537,000887,600568,000537,000525,600759,000917,600161,600107,600783,000503,002281,
200911,0,000629,000540,000709,000988,600289,000088,000725,000027,600177,600811,000917,600674,000685,000046,600783,000793,600100,000823,000790,
200911,1,600271,600352,000977,000938,600522,600797,000006,600206,600831,000539,002073,000525,000623,000839,000830,600611,600993,000061,600654,000009,
200911,2,600827,600787,600664,002138,600770,600838,000422,002281,002093,000503,600804,002129,002183,600568,600325,000039,600668,600478,600499,600743,
200911,3,600288,002028,002079,000616,600823,600880,000926,002055,600739,600161,600387,000887,600321,000989,000969,600107,600570,600316,002092,600490,
200911,4,002056,600537,600551,000592,600010,600879,600846,002221,600410,000537,600239,600694,000930,600392,600256,600839,600684,600759,000996,600120,
200812,0,000629,000027,000926,600010,600177,600551,000539,000061,000540,600879,600161,600271,000009,000989,000039,600664,000088,600668,002028,
200812,1,600570,600993,600410,000046,000006,600266,000623,600827,600694,600811,000537,600880,600256,600289,600392,600831,600321,600787,600797,
200812,2,000830,600838,600100,000988,000050,600839,600654,600375,000917,600611,000616,600316,002183,000685,600804,000839,002073,002056,600325,
200812,3,600478,600239,000823,600522,600537,000977,000790,600120,000503,000930,002138,600739,600759,600684,600206,600499,000887,600387,002129,
200812,4,000793,600823,600352,002079,600288,002093,000725,000996,600770,000422,002092,000969,002221,002055,600107,600846,000938,600783,600674,
200811,0,000629,000039,600271,000088,002138,600551,600831,000061,000027,600206,000539,600797,600993,000977,002056,002092,000989,600827,000930,
200811,1,002055,600811,000988,002073,000793,000917,600392,000823,600288,600161,600839,600010,600387,000926,600375,600321,600256,600522,000830,
200811,2,600107,600352,600654,600838,600880,600664,600177,000537,600120,600787,600499,600879,002093,000685,000938,600804,000623,600823,600537,
200811,3,600846,600759,600410,600694,600100,000616,002129,002028,000996,000050,600611,002183,000006,002221,000422,600239,600490,000046,000503,
200811,4,600266,600739,000790,002079,000887,600770,000725,600325,600316,000839,600570,600783,600289,000540,600684,600478,000009,600668,000969,
200810,0,000926,600010,000039,600321,600839,600831,000725,600206,600879,002129,000088,002221,600654,002093,000823,000537,600811,600827,600770,
200810,1,600271,600316,000930,002056,002138,000027,600522,600804,000793,000539,002079,600694,600797,000616,000629,600289,000830,600787,600993,
200810,2,600611,600410,000046,600266,600551,000839,000006,600100,000050,600668,600375,000977,600823,002073,000969,600684,600664,600177,600838,
200810,3,002092,000988,000938,600161,000540,600239,002028,600499,600739,600570,000685,000061,600288,600490,600880,600674,600107,000989,600846,
200810,4,000525,000790,600120,600387,000623,002055,000996,600392,600352,000503,600759,000009,600783,000422,600537,600478,600256,600325,002183,
20133,0,600321,600739,600839,600551,000938,000709,600827,000616,600787,000839,600664,000027,002393,002399,600107,000422,000685,002092,600611,000926,601929,600773,600880,
20133,1,600743,000539,601801,600100,000917,600811,600674,000830,000088,000006,600410,000039,002340,002408,600325,000540,600823,000623,002318,000537,600239,600271,000988,000046,
20133,2,000930,600838,000061,000969,000592,002055,600266,601388,600804,000996,600993,601789,002396,600375,000725,000629,600797,600879,002129,600177,002221,002028,000823,
20133,3,000887,002308,600846,600387,600654,600478,000989,002056,000977,600256,600831,600537,600289,002405,002281,600522,600783,002313,600499,002431,600570,600206,000793,600372,
20133,4,000050,002138,600161,002183,600316,600568,002440,000525,600684,600010,002093,600668,002079,600770,600352,600288,600645,002073,600120,600759,600490,000009,000503,000790,
20132,0,000088,000027,000926,600827,600839,000839,002183,600107,002028,000539,000709,600654,600838,002393,002093,000725,600551,600478,600797,600773,000009,000422,000629,
20132,1,600674,000540,600743,600100,000006,601789,600783,600321,600611,000592,600010,600271,600759,000930,002399,600831,600177,600522,600823,600787,600375,600568,000061,
20132,2,600846,600739,000790,002056,600266,000039,600880,600410,600325,002079,600668,002138,002129,600770,000616,601801,600804,000830,600490,002405,000537,000938,600664,
20132,3,600684,002281,000823,000917,600161,600288,000525,000969,600316,002092,600256,600239,002318,002340,000996,002408,600206,600811,600120,002396,600570,600993,002440,
20132,4,600537,000046,601388,000887,000989,600352,002313,002073,600289,000503,002431,600372,600879,002308,000685,000988,000977,600387,601929,000623,000050,002221,600645,
20137,0,600177,600811,600674,000930,000027,600739,600325,600321,600010,000088,600743,000616,000629,000006,600823,002399,600846,600668,002281,000823,002393,600266,000685,
20137,1,600239,000422,000709,600664,600879,600100,600827,000926,000830,601789,002093,600993,600522,000969,600316,000539,600387,600839,000988,600107,000989,002308,000623,
20137,2,000061,000725,000009,600770,000839,000039,600787,600271,002408,002183,601801,600694,600256,000887,600410,000525,600352,000790,002318,002221,000977,002340,000046,600372,
20137,3,000050,600684,002431,002028,600375,600831,601929,000793,600838,600645,600206,600490,600161,002056,000503,002073,002092,000917,600568,600773,002396,600288,002129,
20137,4,601388,000540,002440,002138,600289,600570,600611,600120,000592,600537,600797,600478,600759,000537,002079,600783,002405,000996,002055,002313,600551,600804,600880,600392,
20136,0,600321,600743,000422,000685,600839,600823,601929,000592,600831,000830,600177,000088,000623,002393,600325,601789,600664,600811,000616,000969,600271,000709,
20136,1,600239,000887,000917,601388,600827,600107,000823,600161,600289,000537,600668,600499,600410,600770,002092,600674,000725,600759,601801,002028,000926,002408,600288,
20136,2,600993,000039,600387,000629,000930,002056,000006,000539,000050,000988,000540,600266,000996,002440,000525,000046,000989,600645,600570,600316,002308,002431,600879,
20136,3,002073,600490,000027,000503,600684,600797,600256,600551,600120,600352,002221,600372,002093,000977,600568,000061,600846,002340,002281,600522,600739,002055,600787,
20136,4,002318,002399,000839,600010,600392,002313,600838,002079,000793,600880,002183,002138,000009,002396,600773,600804,002405,002129,000790,600611,600537,600375,600783,
20141,0,600664,600993,002092,000926,600743,000629,600107,601388,000685,000027,600321,600375,600694,000709,000930,002393,002093,000539,002340,000422,600239,000046,000725,
20141,1,000839,000525,600823,000830,000989,002281,601789,002138,600288,002308,000623,000061,600827,600352,000009,600811,600846,000988,000969,600490,600773,000996,600879,
20141,2,600266,002318,000540,002431,600611,000006,600410,000887,601801,600645,000537,600478,600387,600739,600838,000616,000793,600206,002440,600787,002399,600684,002028,000917,
20141,3,600668,002073,601929,600289,600325,002408,600674,000503,600392,000823,002183,002221,000790,600522,600271,600831,000039,000050,600570,600316,600783,002129,002405,
20141,4,000088,002056,600100,600372,002079,600256,002313,600537,600804,002055,000977,600161,002396,000592,600880,600120,600499,600770,600759,600551,600010,000938,600797,600839,
20134,0,000839,000926,000709,600827,600811,000616,600325,600743,601929,600787,600551,002399,000623,000540,000629,600739,000725,000039,000930,600010,000685,600107,600177,
20134,1,600372,000969,600271,600823,600288,600611,000592,002092,600846,600831,000539,002340,601388,000027,600773,000006,000938,600266,600759,600839,600239,600674,000887,
20134,2,000830,002129,600100,600838,002093,000793,600797,600375,002318,601789,000088,002308,600879,000009,002079,600256,601801,000537,600570,600490,600993,600664,600387,
20134,3,600352,002281,000046,600410,600568,000061,600499,600478,600289,002393,002028,002408,000917,000996,600668,000422,002396,600522,000977,600783,600316,000503,600120,
20134,4,002440,002183,000823,000989,600770,002431,002313,002138,600321,600880,600804,000525,002221,600537,002405,002056,002073,600645,000050,002055,600684,000988,600161,000790,
20144,0,000685,600010,000539,000422,000790,000629,600321,000989,000623,000027,000725,000830,002028,600654,601801,600107,000926,600537,600120,002281,600668,002308,600664,
20144,1,600288,600797,002056,600177,600993,002055,002093,002399,600694,000839,002340,002138,000887,600161,600645,000006,600674,002408,600289,600410,601388,600551,600823,
20144,2,000709,600271,002221,600804,002079,000525,000917,600568,600783,002073,600759,000039,000977,002318,600325,000050,600375,600739,600478,600831,000046,600100,600316,
20144,3,000009,600879,600522,600684,000540,600846,600266,000503,002440,002431,000988,002129,600239,600773,600838,600611,600392,000088,002393,600387,600811,000996,600880,
20144,4,000592,000537,600839,000969,000930,601929,002313,600372,000616,600352,600499,600206,002396,002183,600787,601789,600770,600256,000823,600827,000938,600570,000061,600743,
201312,0,600823,000926,000027,000629,600321,000539,601388,000823,600674,600831,600177,000839,600743,600664,600375,002308,600846,600773,002138,002093,002092,600239,000725,
201312,1,600797,000540,000537,002318,600568,002183,000989,600694,000790,600266,002028,600120,600739,000685,002340,600537,600288,002405,600993,000009,000046,000503,601929,
201312,2,000422,600611,600352,600410,000793,002056,000525,600372,000039,600271,600490,000061,002221,000709,002073,000050,000623,600654,600684,002313,601801,600770,600668,
201312,3,600827,600325,002079,000988,600570,600787,002408,600289,600804,000930,600387,002129,000006,600100,000830,002431,600522,600499,002440,600879,002055,600478,600316,
201312,4,600880,002396,600838,000887,600392,000969,600206,600256,600811,000977,002393,601789,600107,000917,600645,600839,000088,600783,000592,002281,600551,600161,000938,600759,
201311,0,000709,600321,600120,600410,002093,000926,000725,000887,600846,600743,600823,000989,002028,600831,600522,600664,000988,000969,000422,002408,600694,600568,
201311,1,600668,600266,000539,600674,600325,000629,000930,000616,002092,000823,000027,600684,000839,002396,000685,000790,601801,000540,601388,002073,002393,600993,
201311,2,000623,600797,002340,000009,000046,002221,600611,600490,000039,002055,600537,002313,000917,002138,600288,002318,000830,600107,002405,600787,002056,000525,
201311,3,000793,600375,600177,600100,002079,600387,000592,600773,600478,600352,600645,002281,600770,600827,600289,002440,600271,600880,600783,002308,002183,002431,
201311,4,600654,600739,000977,000061,600499,000503,600239,600570,600161,000006,601929,600551,600256,002129,600879,600838,600804,600839,600372,600316,600392,601789,000088,
